,0,1,2
2338,0.0011564744123163954,-0.0007593959844385439,0.012114030509006012
2339,0.0011542054173222633,-0.0007488595596577355,0.0120166389611397
2340,0.0011517515844848346,-0.0007376717205227725,0.011918306086474291
2341,0.0011491144901221628,-0.0007258363016239676,0.01181905140323535
2342,0.0011462957401058268,-0.0007133572015512928,0.011718894520225596
2343,0.001143296969365076,-0.0007002383822496347,0.011617855133157167
2344,0.0011401198413809371,-0.0006864838683634697,0.011515953020978987
2345,0.0011367660476706027,-0.0006720977465718352,0.011413208042200503
2346,0.001133237307262434,-0.0006570841649144453,0.011309640131213444
2347,0.0011295353661619067,-0.0006414473321097158,0.011205269294613051
2348,0.001125661996808807,-0.0006251915168653104,0.011100115607519572
2349,0.0011216189975260197,-0.0006083210471818887,0.01099419920990169
2350,0.0011174081919602121,-0.0005908403096505361,0.010887540302902492
2351,0.0011130314252518448,-0.0005727537888000937,0.010780158835874127
2352,0.0011084905198900418,-0.0005540671186942664,0.010672071471129672
2353,0.0011037872661764658,-0.0005347869797657425,0.010563292064531828
2354,0.0010989234533755727,-0.0005149199882161853,0.010453834857620989
2355,0.001093900870715347,-0.0004944727035648019,0.010343714454230366
2356,0.0010887213081652533,-0.00047345163546735387,0.010232945798898625
2357,0.0010833865561815051,-0.00045186325002685577,0.010121544156831678
2358,0.0010778984054649013,-0.00042971397556367273,0.010009525095085492
2359,0.0010722586467312213,-0.0004070102079193149,0.009896904464786022
2360,0.0010664690704940865,-0.0003837583153523033,0.00978369838424342
2361,0.0010605314668601987,-0.0003599646430720035,0.009669923222851267
2362,0.0010544476253368379,-0.000335635517447896,0.009555595585683727
2363,0.0010482193346514315,-0.0003107772499234438,0.00944073229872396
2364,0.001041848382583039,-0.00028539614065824914,0.00932535039467268
2365,0.0010353365558055194,-0.0002594984819184055,0.009209467099292963
2366,0.001028685639742153,-0.00023309056123060494,0.009093099818259667
2367,0.0010218974184314578,-0.000206178664312577,0.008976266124489042
2368,0.0010149736743993252,-0.00017876907191420258,0.008858983759137863
2369,0.0010079161885388898,-0.0001508680531023505,0.00874127064058592
2370,0.0010007267400045257,-0.00012248186374341115,0.008623144861722599
2371,0.0009934071061180594,-9.361674772152689e-05,0.008504624681070912
2372,0.0009859590622847583,-6.427893808040998e-05,0.00838572851407389
2373,0.0009783843819187248,-3.447465809204175e-05,0.008266474924539023
2374,0.0009706848363774775,-4.2101222549848784e-06,0.008146882616235564
2375,0.0009628621949053267,2.6508462774630517e-05,0.008026970424641315
2376,0.0009549182245851861,5.767489731632025e-05,0.007906757308836384
2377,0.0009468546902985439,8.928298786033237e-05,0.007786262343539233
2378,0.0009386733546932738,0.00012132654632260963,0.007665504711280057
2379,0.0009303759781589549,0.00015379938935678088,0.007544503694710012
2380,0.0009219643188092608,0.00018669533772051698,0.007423278669044326
2381,0.0009134401324712218,0.00022000821569499835,0.0073018490946335154
2382,0.0009048051726809505,0.0002537318505548189,0.007180234509662074
2383,0.0008960611906853692,0.00028786007208583434,0.007058454522973385
2384,0.0008872099354497482,0.00032238671214957816,0.006936528807016608
2385,0.0008782531536707808,0.00035730560429322276,0.006814477090910805
2386,0.0008691925897947923,0.00039261058340283884,0.006692319153625868
2387,0.000860029986040645,0.00042829548539742655,0.006570074817280694
2388,0.0008507670824270478,0.00046435414696279674,0.0064477639405542365
2389,0.0008414056168041966,0.0005007804053248755,0.006325406412204287
2390,0.0008319473248891937,0.0005375680980600137,0.006203022144695358
2391,0.0008223939403047848,0.0005747110629398227,0.006080631067937009
2392,0.0008127471938816915,0.0006122031377567558,0.005958253123407724
2393,0.000803008812639928,0.0006500381601620113,0.005835908258498183
2394,0.0007931805195319816,0.0006882099675926922,0.005713616420662764
2395,0.0007832640335319028,0.0007267123972541449,0.005591397551542538
2396,0.0007732610697260741,0.0007655392861317364,0.005469271581187223
2397,0.000763173339405367,0.0008046844710306903,0.005347258422375704
2398,0.0007530025501587635,0.000844141788644643,0.005225377965028474
2399,0.000742750405967832,0.000883905075650554,0.0051036500707155345
2400,0.0007324186073016006,0.0009239681688274202,0.004982094567263414
2401,0.0007220088512118263,0.0009643249051996325,0.004860731243454021
2402,0.0007115228314284047,0.0010049691222040404,0.004739579843814497
2403,0.0007009622384548959,0.0010458946578809913,0.0046186600634934875
2404,0.0006903287596636679,0.0010870953510877831,0.004497991543225723
2405,0.0006796240793901683,0.0011285650417320109,0.0043775938643894645
2406,0.0006688498790262309,0.0011702975710251983,0.004257486544151705
2407,0.0006580078371122666,0.0012122867817563215,0.004137689030699085
2408,0.0006470996294284457,0.0012545265185861193,0.004018220698548352
2409,0.0006361269290841936,0.0012970106283598645,0.003899100843941827
2410,0.0006250914066055026,0.0013397329604360843,0.003780348680332978
2411,0.0006139947300201994,0.0013826873670326357,0.003661983333953869
2412,0.0006028385649409592,0.0014258677035894633,0.003544023839464021
2413,0.0005916245746461294,0.0014692678291486128,0.0034264891356759726
2414,0.0005803544201577998,0.0015128816067497592,0.0033093980613616105
2415,0.0005690297603168087,0.0015567029038396237,0.0031927693511420384
2416,0.000557652251854669,0.0016007255926959055,0.0030766216314560496
2417,0.0005462235494621615,0.0016449435508647807,0.0029609734166080935
2418,0.0005347453058545516,0.0016893506611320279,0.002845843103682971
2419,0.0005232191718336204,0.0017339408100951706,0.0027312489639627546
2420,0.0005116467963458476,0.0017787078872147787,0.002617209135598399
2421,0.0005000298265361319,0.001823645785277603,0.0025037416199005886
2422,0.0004883699077974328,0.0018687484008733694,0.0023908642777110134
2423,0.00047666868381619656,0.0019140096348847831,0.0022785948258541595
2424,0.00046492779661336573,0.0019594233929905638,0.002166950833668972
2425,0.00045314888658117626,0.002004983586181994,0.0020559497196161788
2426,0.0004413335928249704,0.0020506841313419036,0.0019456087479097156
2427,0.000429483554171534,0.0020965189519450453,0.0018359450251057095
2428,0.00041760040984765653,0.002142481978719637,0.0017269754968233838
2429,0.0004056857994671928,0.0021885671502094987,0.001618716944667904
2430,0.0003937413630135369,0.002234768413346921,0.0015111859832315018
2431,0.0003817687408173044,0.0022810797240361146,0.0014043990571721288
2432,0.000369769573529485,0.0023274950477482057,0.0012983724383632464
2433,0.000357745502089515,0.002374008360125881,0.001193122223122189
2434,0.00034569816768775574,0.0024206136475961875,0.001088664329522138
2435,0.0003336292117228213,0.002467304907992433,0.0009850144947800104
2436,0.00032154027575361985,0.0025140761511850433,0.0008821882727195642
2437,0.0003094330014460514,0.0025609213997209875,0.0007802010313095769
2438,0.00029730903051431687,0.0026078346894713774,0.0006790679502769031
2439,0.0002851700046569835,0.002654810070287986,0.0005788040187893117
2440,0.00027301756548752943,0.002701841606667137,0.0004794240332135418
2441,0.00026085335445910976,0.002748923378420247,0.0003809425949505456
2442,0.00024867901278375845,0.002796049481351343,0.0002833741083436786
2443,0.00023649618134594804,0.0028432140279409405,0.00018673277866078185
2444,0.00022430650061052291,0.002890411148036429,9.103261014781838e-05
2445,0.00021211161052506121,0.002937634989548381,-3.712595845763335e-06
2446,0.00019991315041711493,0.0029848797191528494,-9.748924267560475e-05
2447,0.00018771275889110461,0.0030321395229818905,-0.0001902839401349126
2448,0.0001755120737134687,0.0030794086073369304,-0.0002820835061156648
2449,0.00016331273168688855,0.0031266811994242077,-0.00037287496820536455
2450,0.00015111636852460135,0.0031739515480765697,-0.000462645565210138
2451,0.00013892461871916275,0.003221213924479543,-0.0005513827486096319
2452,0.0001267391154057051,0.0032684626229012945,-0.0006390741839440372
2453,0.00011456149021989578,0.0033156919614265846,-0.0007257077521365461
2454,0.00010239337315036334,0.003362896279886294,-0.0008112715578339968
2455,9.02363923855949e-05,0.0034100699366196086,-0.0008957539406332414
2456,7.80921741554817e-05,0.0034572073080886504,-0.000979143479052766
2457,6.596234256752104e-05,0.0035043027897094896,-0.0010614289913737176
2458,5.384851943777737e-05,0.0035513507966887,-0.0011425995364056588
2459,4.1752324116611015e-05,0.003598345764865378,-0.0012226444141776726
2460,2.9675373309312976e-05,0.003645282151558066,-0.0013015531665547817
2461,1.761928089181085e-05,0.0036921544364168107,-0.0013793155777836782
2462,5.58565772137879e-06,0.0037389571222796007,-0.0014559216749645786
2463,-6.423888557672723e-06,0.0037856847360324755,-0.0015313617284469145
2464,-1.8407753713111192e-05,0.0038323318294735268,-0.0016056262521538156
2465,-3.036433712853818e-05,0.003878892980180155,-0.0016787060038357113
2466,-4.2292042011736925e-05,0.003925362792379421,-0.0017505919852542115
2467,-5.418927560748821e-05,0.003971735897821055,-0.0018212754422970332
2468,-6.605444941467263e-05,0.004018006956652806,-0.0018907478650261294
2469,-7.788598001703316e-05,0.004064170658275573,-0.001959000987479667
2470,-8.968229023583699e-05,0.004110221722188836,-0.0020260267873144847
2471,-0.00010144180966092746,0.00415615489886085,-0.0020918174855691384
2472,-0.00011316297485179126,0.004201964970611835,-0.0021563655464609905
2473,-0.00012484422954271934,0.004247646752497344,-0.0022196636771200373
2474,-0.00013648402488631,0.004293195093187615,-0.0022817048272563436
2475,-0.00014808081975991477,0.004338604875839236,-0.0023424821887587637
2476,-0.0001596330809668633,0.0043838741975463155,-0.002401989569890352
2477,-0.00017113928368567063,0.004429001185971138,-0.0024602210301701336
2478,-0.00018259791193398313,0.004473980816690646,-0.0025171705193064277
2479,-0.0001940074587645047,0.004518808090835029,-0.002572832257552046
2480,-0.00020536642658245622,0.004563478036110625,-0.0026272007343902883
2481,-0.00021667332745848577,0.004607985707834376,-0.0026802707071585026
2482,-0.0002279266834370592,0.004652326189978441,-0.0027320371996074596
2483,-0.0002391250268403445,0.004696494596223656,-0.0027824955003957715
2484,-0.00025026690056765486,0.0047404860710208285,-0.0028316411615196234
2485,-0.000261350858390394,0.004784295790658411,-0.0028794699966782386
2486,-0.0002723754652425523,0.004827918964335614,-0.002925978079576395
2487,-0.0002833392975067343,0.004871350835239765,-0.0029711617421653105
2488,-0.0002942409432956898,0.004914586681626854,-0.003015017572823707
2489,-0.0003050790027293926,0.004957621817904321,-0.0030575424144806468
2490,-0.00031585208774697157,0.005000467464701799,-0.0030987189005183932
2491,-0.00032655882281511776,0.005043134872347284,-0.003138529933210339
2492,-0.0003371978456734351,0.005085619456679518,-0.003176973136835572
2493,-0.00034776780712799017,0.005127916672813484,-0.0032140463859516495
2494,-0.00035826737130734214,0.005170022015773873,-0.003249747804135205
2495,-0.0003686952152114416,0.005211931012510299,-0.0032840757849247194
2496,-0.0003790500278377755,0.00525363921361314,-0.003317029013783802
2497,-0.0003893305100277607,0.005295142193970551,-0.003348606466819506
2498,-0.00039953537474813174,0.005336435554047676,-0.0033788074074957083
2499,-0.0004096633473670759,0.005377514921211065,-0.0034076313831863285
2500,-0.00041971316592510736,0.00541837595109227,-0.003435078221582972
2501,-0.0004296835814007685,0.0054590143289855435,-0.003461148026970261
2502,-0.0004395733579710417,0.0054994257712748015,-0.0034858411763921456
2503,-0.00044938127326636375,0.005539606026885412,-0.0035091583157307485
2504,-0.0004591061186204046,0.00557955087875703,-0.0035311003557000503
2505,-0.00046874669931472177,0.0056192561453335095,-0.0035516684677512097
2506,-0.0004783018348182437,0.005658717682066484,-0.0035708640799075463
2507,-0.0004877703590212965,0.005697931382929011,-0.003588688872563155
2508,-0.000497151120465258,0.00573689317009307,-0.0036051448041104724
2509,-0.0005064429825675793,0.0057755989807722445,-0.003620234143675747
2510,-0.0005156448238405776,0.005814044766442122,-0.003633959472619191
2511,-0.0005247555381049396,0.005852226495445053,-0.0036463236774570665
2512,-0.0005337740346985576,0.005890140155607929,-0.0036573299426742403
2513,-0.0005426992386804066,0.00592778175686703,-0.0036669817434667917
2514,-0.0005515300910288583,0.005965147333891105,-0.003675282838497273
2515,-0.0005602655488351298,0.006002232948705435,-0.0036822372625882277
2516,-0.0005689045854918664,0.006039034693312833,-0.003687849319369553
2517,-0.0005774461908766685,0.0060755486923068465,-0.003692123573907991
2518,-0.000585889371533032,0.006111771079183606,-0.0036950649115997237
2519,-0.0005942331508454539,0.006147697972473716,-0.0036966785975911256
2520,-0.0006024765692080314,0.00618332547941296,-0.0036969702666504872
2521,-0.000610618684188348,0.006218649701022348,-0.0036959459094089726
2522,-0.0006186585706866357,0.006253666737202181,-0.0036936118584986345
2523,-0.000626595321091148,0.006288372691856482,-0.0036899747744551102
2524,-0.0006344280454297673,0.006322763658342753,-0.003685041681234099
2525,-0.0006421558715201059,0.006356835650204457,-0.003678820139794545
2526,-0.0006497779451130988,0.0063905845558487875,-0.003671318361289362
2527,-0.0006572934300279979,0.006424006152332195,-0.0036625451710585667
2528,-0.0006647015086199031,0.0064570959790523404,-0.003652510324498108
2529,-0.0006720013825270589,0.006489849465044076,-0.0036412241760801086
2530,-0.0006791922728147176,0.006522262186576231,-0.0036286970147165784
2531,-0.0006862734195878641,0.006554329861556555,-0.003614939064516783
2532,-0.0006932440758795964,0.006586048345562341,-0.0035999604876872223
2533,-0.0007001034987186615,0.006617413628947725,-0.003583771388641309
2534,-0.0007068509555618106,0.00664842183262854,-0.0035663818137585245
2535,-0.0007134857335775285,0.006679069203326482,-0.0035478017503308462
2536,-0.0007200071393537679,0.0067093521093376796,-0.003528041128303565
2537,-0.0007264144986356091,0.006739267036545178,-0.0035071098221769363
2538,-0.0007327071560912684,0.006768810584661568,-0.00348501765305478
2539,-0.0007388844751049519,0.00679797946368888,-0.003461774390825819
2540,-0.0007449458338006573,0.006826770491439373,-0.0034373897577307314
2541,-0.0007508906175527412,0.006855180592185673,-0.003411873433253485
2542,-0.0007567182233724874,0.006883206794371639,-0.0033852350556222246
2543,-0.0007624280678262121,0.006910846227516406,-0.003357484222154367
2544,-0.000768019586889597,0.006938096119503539,-0.003328630491867031
2545,-0.0007734922358219559,0.00696495379402366,-0.003298683388140612
2546,-0.0007788454890590712,0.006991416668162083,-0.003267652401425246
2547,-0.0007840788401232584,0.00701748225012335,-0.0032355469919819182
2548,-0.0007891918015493284,0.0070431481370850126,-0.0032023765926533837
2549,-0.0007941839029602161,0.0070684120135905805,-0.0031681506122644343
2550,-0.0007990546841097767,0.007093271651181593,-0.003132878440670479
2551,-0.0008038036971569418,0.007117724907483555,-0.003096569451167319
2552,-0.000808430514070354,0.007141769724232406,-0.0030592330011980414
2553,-0.0008129347266716445,0.007165404125601367,-0.003020878435044554
2554,-0.0008173159465963863,0.007188626216624859,-0.0029815150865223454
2555,-0.0008215738052651987,0.007211434181711899,-0.0029411522816483455
2556,-0.0008257079538639004,0.007233826283242922,-0.002899799341284556
2557,-0.0008297180633312643,0.007255800860241564,-0.0028574655837712
2558,-0.0008336038243545691,0.007277356327123886,-0.0028141603275132366
2559,-0.0008373649473723983,0.0072984911725223495,-0.0027698928935110455
2560,-0.0008410011587953231,0.007319203958997553,-0.002724672609079299
2561,-0.0008445121975108495,0.007339493323176351,-0.0026785088115061167
2562,-0.0008478978190509635,0.007359357974981073,-0.0026314108494024263
2563,-0.0008511577994691554,0.007378796696521223,-0.0025833880839788454
2564,-0.0008542919353340301,0.0073978083411435115,-0.002534449891322568
2565,-0.000857300043726869,0.007416391832534581,-0.002484605664615319
2566,-0.0008601819622422646,0.007434546163871837,-0.0024338648162965802
2567,-0.0008629375489909893,0.007452270397017533,-0.0023822367801810194
2568,-0.0008655666826053494,0.007469563661759022,-0.002329731013504672
2569,-0.0008680692622447891,0.007486425155080524,-0.0022763569989476913
2570,-0.0008704452076044799,0.007502854140485945,-0.002222124246548149
2571,-0.0008726944589244961,0.007518849947357465,-0.002167042295558224
2572,-0.0008748169769987738,0.007534411970344724,-0.002111120716253662
2573,-0.0008768127384976248,0.007549539669779066,-0.002054369113069438
2574,-0.0008786817338242143,0.007564232572017549,-0.0019967971270046436
2575,-0.0008804239720312621,0.007578490268746206,-0.0019384144358484832
2576,-0.0008820394831889967,0.007592312416369763,-0.0018792307550332254
2577,-0.00088352831836526,0.007605698735475793,-0.001819255839122486
2578,-0.000884890549605101,0.0076186490103255355,-0.0017584994832235206
2579,-0.0008861262699109618,0.007631163088380954,-0.0016969715242878172
2580,-0.0008872355932216526,0.007643240879856093,-0.0016346818423404776
2581,-0.0008882186543878312,0.0076548823572764185,-0.0015716403616887844
2582,-0.0008890756091451965,0.007666087555054991,-0.001507857052071675
2583,-0.000889806634087799,0.007676856569103864,-0.0014433419296865843
2584,-0.00089041192663854,0.007687189556460381,-0.0013781050581602632
2585,-0.0008908917050145911,0.007697086734911497,-0.0013121565495140316
2586,-0.0008912462081902787,0.00770654838263446,-0.0012455065650558914
2587,-0.0008914756958587528,0.007715574837864112,-0.0011781653161656539
2588,-0.0008915804483902249,0.007724166498571291,-0.0011101430650225928
2589,-0.0008915607633331701,0.00773232382283562,-0.0010414501262442774
2590,-0.0008914169519221831,0.0077400473292200565,-0.0009720968684405742
2591,-0.0008911493417379201,0.007747337596363085,-0.0009020937140210031
2592,-0.0008907582801931543,0.0077541952625428965,-0.0008314511387107238
2593,-0.0008902441353050406,0.007760621025338509,-0.0007601796716863326
2594,-0.0008896072956153925,0.007766615641318848,-0.0006882898958912087
2595,-0.0008888481701053297,0.0077721799257213986,-0.0006157924483495636
2596,-0.0008879671881065645,0.007777314752138579,-0.0005426980204141961
2597,-0.000886964799209124,0.007782021052210711,-0.00046901735795089393
2598,-0.0008858414731653451,0.007786299815324568,-0.00039476126146194886
2599,-0.0008845976997913368,0.007790152088327864,-0.0003199405861141265
2600,-0.0008832339888640938,0.00779357897524534,-0.0002445662417184587
2601,-0.000881750870013278,0.007796581636988428,-0.00016864919268444988
2602,-0.0008801488926088592,0.00779916129106758,-9.220045791681302e-05
2603,-0.000878428625644139,0.007801319211303274,-1.5231110666909085e-05
2604,-0.0008765906576145661,0.007803056727539025,6.224772167420262e-05
2605,-0.0008746355963881964,0.007804375225342504,0.00014022485784143677
2606,-0.0008725640690765934,0.007805276145731794,0.00021868906306112237
2607,-0.0008703767219059083,0.007805760984914781,0.0002976290494530192
2608,-0.0008680742200783384,0.0078058312940009296,0.00037703347642997385
2609,-0.0008656572476282746,0.007805488678709937,0.00045689095115584083
2610,-0.0008631265072740902,0.007804734799079665,0.0005371900290571545
2611,-0.0008604827202654769,0.007803571369172659,0.0006179192143877407
2612,-0.0008577266262262938,0.007802000156780661,0.000699066960844208
2613,-0.0008548589819194026,0.007800022983323418,0.0007806216719808855
2614,-0.0008518805592573116,0.007797641723889491,0.0008625717015400506
2615,-0.0008487921444681024,0.007794858307054741,0.0009449053540982947
2616,-0.000845594538094051,0.0077916747145334525,0.0010276108859253255
2617,-0.0008422885549849906,0.007788092980826173,0.0011106765058881125
2618,-0.000838875024346637,0.007784118371362264,0.0011940900018069052
2619,-0.0008353547896673178,0.007779756200648288,0.0012778391138562385
2620,-0.0008317287095275717,0.007775008654731219,0.001361911911626094
2621,-0.0008279976588633572,0.007769877970660243,0.001446296422135119
2622,-0.0008241625291685521,0.007764366436014395,0.0015309806310718139
2623,-0.0008202242282829053,0.007758476388457708,0.0016159524839984007
2624,-0.0008161836801761524,0.007752210215294214,0.0017011998875740252
2625,-0.000812041824727196,0.007745570353010397,0.001786710710753132
2626,-0.0008077996174999332,0.0077385592868197475,0.0018724727860212592
2627,-0.0008034579973025047,0.0077311794378353785,0.0019584743112731444
2628,-0.0007990178875869822,0.007723433172184767,0.002044703833175129
2629,-0.0007944802312258429,0.007715322921891138,0.0021311498306348436
2630,-0.0007898459913556439,0.0077068511833758785,0.002217800717272466
2631,-0.0007851161509559049,0.007698020516037597,0.002304644843607105
2632,-0.0007802917124305753,0.007688833540867662,0.002391670499304407
2633,-0.0007753736971917703,0.0076792929390991915,0.0024788659154812835
2634,-0.0007703631452455198,0.007669401450883396,0.002566219267107254
2635,-0.0007652611147793557,0.007659161873995106,0.0026537186754436964
2636,-0.000760068681751489,0.007648577062567813,0.0027413522104783442
2637,-0.0007547869394816131,0.00763764992585066,0.002829107893417881
2638,-0.0007494169982432885,0.007626383426986849,0.002916973699216858
2639,-0.0007439599848577841,0.007614780581812436,0.003004937559127351
2640,-0.0007384170414398879,0.007602844457812258,0.0030929873631210937
2641,-0.0007327893238418867,0.0075905781731396465,0.0031811109622870977
2642,-0.0007270780009626572,0.007577984895506594,0.003269296171418699
2643,-0.0007212842543758298,0.007565067841034914,0.0033575307716790116
2644,-0.0007154092779596396,0.007551830273119627,0.0034458025132821815
2645,-0.0007094542775286203,0.0075382755012667006,0.0035340991180922887
2646,-0.0007034204704670689,0.007524406878001191,0.003622408277408003
2647,-0.00069730908536438,0.007510227795981949,0.0037107176502286844
2648,-0.0006911213616523805,0.00749574168722653,0.003799014866739554
2649,-0.000684858549244597,0.007480952022347688,0.003887287531817659
2650,-0.0006785219081775892,0.0074658623097992646,0.003975523228548293
2651,-0.000672112708254295,0.007450476095129118,0.004063709521745498
2652,-0.0006656322286894474,0.0074347969602372695,0.00415183396146956
2653,-0.0006590817577571276,0.007418828522637749,0.004239884086535345
2654,-0.0006524625924403905,0.007402574434722531,0.004327847428007883
2655,-0.000645776038083095,0.007386038383026685,0.004415711512679611
2656,-0.000639023408043873,0.007369224087493593,0.004503463866527111
2657,-0.0006322060233522929,0.007352135300721838,0.004591092018102452
2658,-0.000625325212367268,0.007334775807088584,0.004678583501611199
2659,-0.0006183823104377108,0.00731714942176445,0.004765925859769116
2660,-0.0006113786595655097,0.007299259989730819,0.004853106646623604
2661,-0.0006043156089855717,0.0072811294194317635,0.0049401258069903635
2662,-0.0005971945139849384,0.007262779635906917,0.005026983283926549
2663,-0.0005900167346030247,0.0072442145502246294,0.0051136666531960565
2664,-0.0005827836362068052,0.007225438098282169,0.005200163511218355
2665,-0.0005754965891658894,0.007206454239521916,0.0052864614773392455
2666,-0.0005681569685300266,0.007187266955682876,0.005372548196204426
2667,-0.0005607661537090659,0.007167880249587251,0.005458411340208556
2668,-0.0005533255281554066,0.007148298143961927,0.005544038612000202
2669,-0.000545836479048836,0.007128524680294447,0.0056294177470306295
2670,-0.0005383003969838843,0.00710856391772387,0.005714536516136184
2671,-0.0005307186756596009,0.007088419931966556,0.0057993827281502255
2672,-0.0005230927115718048,0.007068096814277584,0.0058839442325416
2673,-0.0005154239037078651,0.007047598670448786,0.005968208922078855
2674,-0.0005077136532440261,0.007026929619839204,0.006052164735589511
2675,-0.0004999633632452831,0.007006093794446527,0.00613579966073219
2676,-0.0004921744383676155,0.006985095338025835,0.006219101736724617
2677,-0.00048434828456277065,0.006963938405181727,0.006302059056963566
2678,-0.0004764863087856296,0.006942627160182437,0.006384659770968627
2679,-0.00046858991906367146,0.006921165775768979,0.0064668920864008675
2680,-0.0004606605256370849,0.006899558432173414,0.0065487442719061794
2681,-0.0004526995417197643,0.0068778093161698545,0.0066302046598406
2682,-0.00044470838317308976,0.006855922620185034,0.006711261648666502
2683,-0.0004366884681825031,0.006833902541428234,0.006791903705340027
2684,-0.0004286412169367218,0.006811753281040215,0.0068721193676911365
2685,-0.0004205680513096983,0.006789479043261558,0.006951897246795285
2686,-0.00041247039454519563,0.006767084034620181,0.007031226029338404
2687,-0.00040434967094401777,0.006744572463138283,0.007110094479975403
2688,-0.0003962073055540849,0.006721948537554056,0.007188491443729779
2689,-0.0003880447238630621,0.006699216466564322,0.007266405848376608
2690,-0.0003798633514935583,0.006676380458093359,0.007343826706764346
2691,-0.0003716646139008907,0.006653444717874085,0.007420743117354368
2692,-0.0003634499360734593,0.00663041344728696,0.007497144262836856
2693,-0.000355220742236016,0.006607290841871247,0.007573019410408395
2694,-0.0003469784555556826,0.006584081090565769,0.007648357913835504
2695,-0.0003387244978507469,0.006560788374971855,0.007723149215500386
2696,-0.0003304602893021922,0.006537416868635274,0.00779738284844551
2697,-0.0003221872481680245,0.006513970736347581,0.007871048438416533
2698,-0.00031390679048662687,0.006490454133469117,0.007944135705901703
2699,-0.000305620328543016,0.006466871205433519,0.008016634468039565
2700,-0.00029732926936999055,0.0064432260872666495,0.008088534640532184
2701,-0.0002890350145097638,0.0064195229029601,0.008159826239694497
2702,-0.00028073895977832886,0.006395765764865553,0.00823049938450268
2703,-0.0002724424950328812,0.006371958773099821,0.008300544298696606
2704,-0.00026414700394198254,0.006348106014973766,0.008369951312868338
2705,-0.0002558538637584649,0.00632421156445557,0.00843871086648418
2706,-0.0002475644450952635,0.006300279481654347,0.008506813509913683
2707,-0.0002392801117042508,0.006276313812324762,0.008574249906463906
2708,-0.00023100222025813658,0.006252318587393164,0.008641010834417687
2709,-0.0002227321201353338,0.006228297822505272,0.008707087189076243
2710,-0.0002144711532079436,0.006204255517596071,0.008772469984804555
2711,-0.00020622065363275378,0.006180195656481838,0.008837150357080206
2712,-0.0001979819476453065,0.006156122206474632,0.008901119564545104
2713,-0.00018975635335709038,0.006132039118019546,0.008964368991059618
2714,-0.0001815451805557288,0.006107950324243084,0.009026890147509245
2715,-0.00017334973050817427,0.006083859739549474,0.009088674671419565
2716,-0.00016517129576694575,0.006059771258241489,0.00914971432657639
2717,-0.00015701115997974685,0.0060356887540183105,0.009210001004625526
2718,-0.00014887059770219015,0.0060116160794924265,0.009269526726650544
2719,-0.00014075087421337693,0.005987557065732521,0.00932828364469282
2720,-0.00013265324533467097,0.005963515521822459,0.009386264043263651
2721,-0.00012457895725159093,0.0059394952344339145,0.009443460340859458
2722,-0.00011652924633881058,0.005915499967415718,0.009499865091464155
2723,-0.00010850533898827027,0.0058915334614022255,0.00955547098602679
2724,-0.00010050845144034135,0.005867599433437427,0.0096102708539296
2725,-9.253978961817816e-05,0.005843701576615258,0.00966425766444461
2726,-8.460054896514085e-05,0.005819843559735772,0.009717424528178802
2727,-7.669191428533252e-05,0.005796029026977289,0.009769764698506874
2728,-6.881505958729342e-05,0.005772261597584595,0.009821271572990748
2729,-6.0971147930736924e-05,0.005748544865572799,0.009871938694786073
2730,-5.316133127645965e-05,0.005724882399447137,0.00992175975403437
2731,-4.538675041474472e-05,0.0057012777419252645,0.00997072858931716
2732,-3.764853624927876e-05,0.005677734409613298,0.010018839189513812
2733,-2.9947810984196596e-05,0.0056542558927128355,0.010066085695551615
2734,-2.2285687937612875e-05,0.0056308456548067164,0.010112462401708398
2735,-1.4663271358670247e-05,0.005607507132659386,0.010157963756903242
2736,-7.081656247913105e-06,0.0055842437360315526,0.01020258436597441
2737,4.580718190296769e-07,0.005561058847509249,0.010246318990942931
2738,7.954836864492999e-06,0.0055379558221437105,0.010289162551746604
2739,1.540757267893165e-05,0.005514937985596239,0.010331110123149443
2740,2.2815222987782753e-05,0.005492008632470724,0.01037215693206854
2741,3.017674161492294e-05,0.005469171026137464,0.01041229835861123
2742,3.749109264295465e-05,0.0054464283985695364,0.010451529937091357
2743,4.4757250570117164e-05,0.005423783950184795,0.010489847357058065
2744,5.19742004641578e-05,0.005401240849701674,0.010527246464294286
2745,5.9140938113206515e-05,0.005378802234015472,0.010563723261752155
2746,6.625647017348075e-05,0.005356471208083686,0.01059927391048011
2747,7.331981431385244e-05,0.005334250844822988,0.010633894730527548
2748,8.03299993572916e-05,0.005312144185019731,0.010667582201816517
2749,8.728606541922703e-05,0.005290154237251064,0.010700332964993021
2750,9.41870640427108e-05,0.00526828397781696,0.010732143822256242
2751,0.00010103205833049285,0.0052465363506827255,0.010763011738165257
2752,0.00010782012307397081,0.005224914267432004,0.010792933840422281
2753,0.00011455034487916916,0.005203420606236848,0.010821907418396962
2754,0.00012122182228972712,0.0051820582105020505,0.010849929920869583
2755,0.00012783366590633753,0.005160829888451012,0.010876998955902415
2756,0.00013438499953190492,0.005139738413120349,0.01090311229125066
2757,0.0001408749616133935,0.005118786522407408,0.010928267854684903
2758,0.0001473027056308229,0.005097976919010106,0.010952463734357633
2759,0.0001536673995551535,0.005077315448786462,0.010975697804639884
2760,0.00015996822651444752,0.005056807919039225,0.010997968099039367
2761,0.0001662043854626264,0.00503645692150124,0.011019273186138975
