,0
2041,0.0015524205591556913
2042,0.0015553145014803084
2043,0.001557966737886772
2044,0.0015603788693536267
2045,0.0015625524611588874
2046,0.0015644890173161273
2047,0.0015661900925417714
2048,0.0015676580338555004
2049,0.0015688955378089459
2050,0.0015699054844540083
2051,0.001570083307391822
2052,0.0015701022205729183
2053,0.0015699568721437673
2054,0.0015696431679094193
2055,0.0015691579682281765
2056,0.0015684988659115202
2057,0.001567665692843786
2058,0.0015666634826614488
2059,0.0015654985515775
2060,0.0015641575262569953
2061,0.001562652459326785
2062,0.0015610015547290628
2063,0.0015591986317401245
2064,0.0015572618092171099
2065,0.0015551912712084177
2066,0.001552988340496745
2067,0.001550647434827857
2068,0.0015481798849249888
2069,0.001545568251489432
2070,0.0015428299131611681
2071,0.0015399366965907298
2072,0.0015369196605366825
2073,0.0015337397247202045
2074,0.001530438309587333
2075,0.0015269689940614283
2076,0.0015233704271790823
2077,0.0015196007160607672
2078,0.0015157195149291234
2079,0.0015116765595494055
2080,0.0015074619168929351
2081,0.001503121450063829
2082,0.0014986312702819737
2083,0.0014939682814175401
2084,0.0014891969110027198
2085,0.0014842665689010198
2086,0.001479167432284564
2087,0.0014739625355019137
2088,0.0014686019869059297
2089,0.0014630765704964073
2090,0.001457452822037908
2091,0.0014516766415851668
2092,0.0014457427574093413
2093,0.0014397004723171786
2094,0.0014335234374253495
2095,0.0014271843172646063
2096,0.0014207648603069443
2097,0.001414201155238765
2098,0.0014074999356567
2099,0.0014006541344063796
2100,0.0013937170483400581
2101,0.0013866602421709708
2102,0.001379474340363845
2103,0.001372144134120377
2104,0.0013647544053816878
2105,0.0013572370322950987
2106,0.001349598570850344
2107,0.0013418443530185333
2108,0.0013339651583113901
2109,0.0013260156411493656
2110,0.0013179663301266192
2111,0.001309806246153391
2112,0.0013015404981149678
2113,0.0012931488528053583
2114,0.0012847236817302432
2115,0.0012761912037162855
2116,0.0012675575547497128
2117,0.0012588277134323402
2118,0.0012499824403651046
2119,0.001241101709359924
2120,0.001232118722987383
2121,0.001223062050392046
2122,0.0012139170331225849
2123,0.0012046879704951082
2124,0.0011953353738215983
2125,0.0011859901613398775
2126,0.0011765572053022994
2127,0.0011670424780389939
2128,0.0011574509456711447
2129,0.001147786839470697
2130,0.0011380125285346155
2131,0.0011282454255011742
2132,0.0011183926834348534
2133,0.0011084958247847545
2134,0.0010985335480764929
2135,0.0010885103458534947
2136,0.0010784299732670994
2137,0.0010682202618780192
2138,0.0010580795166560658
2139,0.0010478765884682991
2140,0.00103761726915578
2141,0.001027306221980124
2142,0.0010173608815971158
2143,0.0010072661693939918
2144,0.0009970521189378134
2145,0.0009866734641692505
2146,0.0009740860122774256
2147,0.0009614700889082542
2148,0.000948919278021095
2149,0.0009364239128918577
2150,0.0009240007716807611
2151,0.000911659548676404
2152,0.0008994049614253456
2153,0.0008872382968109969
2154,0.0008750414720473487
2155,0.0008630940925404712
2156,0.0008512138661586008
2157,0.0008394004271571528
2158,0.000827708270099282
2159,0.0008161232925822679
2160,0.0008046335232512246
2161,0.0007932287351340055
2162,0.0007819003011062711
2163,0.0007705367184560176
2164,0.0007593768716519641
2165,0.0007482641206294348
2166,0.0007371638688506659
2167,0.0007261503812546034
2168,0.0007151748780879515
2169,0.0007042362093297978
2170,0.0006933331350176784
2171,0.000682464411226424
2172,0.0006716288745472262
2173,0.0006606535605163408
2174,0.0006499344775250314
2175,0.0006392313101154669
2176,0.0006285470151365814
2177,0.0006178835741475667
2178,0.000607242530153605
2179,0.0005966247497636605
2180,0.0005860310570273015
2181,0.0005754617270831191
2182,0.0005649173120977671
2183,0.0005542519030317101
2184,0.0005437991810501129
2185,0.0005333611444630227
2186,0.0005228958461290483
2187,0.0005157919197136994
2188,0.0005123715322767939
2189,0.0005089711625260991
2190,0.0005055885947569768
2191,0.0005022213567075565
2192,0.0004983337739830879
2193,0.0004944981549017638
2194,0.0004908589968018644
2195,0.00048707276625827104
2196,0.00048333902904245665
2197,0.0004796506796190407
2198,0.00047600218197252505
2199,0.00047238856745607645
2200,0.00046880487061739287
2201,0.0004652469894928607
2202,0.00046171113907233574
2203,0.00045819412053258276
2204,0.00045469206634684146
2205,0.00045129203438165014
2206,0.0004477818206590907
2207,0.0004442865437337999
2208,0.0004408265924443009
2209,0.00043733846980357506
2210,0.00043385550729000213
2211,0.00043037480577489903
2212,0.00042689297244577284
2213,0.00042340777054950446
2214,0.0004199169564837599
2215,0.00041641870721211493
2216,0.0004130131848443421
2217,0.0004094584694407047
2218,0.00040590318225977974
2219,0.0004023433776287384
2220,0.00039877582197246
2221,0.0003951982969042755
2222,0.00039160790396155403
2223,0.00038800297435627625
2224,0.0003843817663343555
2225,0.00038080864903947923
2226,0.0003771231546580487
2227,0.00037342529669545703
2228,0.00036973013309753134
2229,0.0003659892671299884
2230,0.0003622297394753985
2231,0.0003584490791323989
2232,0.00035464523275123577
2233,0.00035949347204807864
2234,0.0003711293749470715
2235,0.0003829428672689714
2236,0.0003943354071087042
2237,0.00040570073393733527
2238,0.00041786153412157786
2239,0.0004299282678920231
2240,0.00044189730357834016
2241,0.00045376448304875296
2242,0.0004655267343765713
2243,0.00047718104743761403
2244,0.0004889116102451959
2245,0.0005002976183696305
2246,0.000511632838978158
2247,0.0005227904053583665
2248,0.0005338370688742261
2249,0.000544768546094951
2250,0.0005555812098681069
2251,0.0005662719373966314
2252,0.0005770751265679954
2253,0.0005874556687786117
2254,0.0005977208061023869
2255,0.0006078651440203834
2256,0.0006178841289441459
2257,0.000627774004167956
2258,0.0006375316017023262
2259,0.0006473105856178429
2260,0.0006567547869387485
2261,0.0006661141217636465
2262,0.000675283487731574
2263,0.0006843182437634262
2264,0.000693214794248925
2265,0.0007019701679874241
2266,0.0007107582279284323
2267,0.0007191747082565522
2268,0.0007274561789725037
2269,0.0007355977922437531
2270,0.0007435961231199935
2271,0.0007515516766985174
2272,0.0007592224020353519
2273,0.0007667510266827363
2274,0.0007741343192314398
2275,0.0007813692398143653
2276,0.0007884535322845349
2277,0.00079538544046049
2278,0.0008021635937322492
2279,0.0008087869220343492
2280,0.0008152541342460985
2281,0.0008215652878889671
2282,0.0008277195044984893
2283,0.0008337166466372541
2284,0.0008395563805640816
2285,0.0008452385458319748
2286,0.0008507624903722171
2287,0.0008561290507181896
2288,0.0008613380049518596
2289,0.0008663894043145296
2290,0.0008712833284531451
2291,0.0008760195423274367
2292,0.0008805986832613268
2293,0.0008850206838458242
2294,0.0008892860112613987
2295,0.0008933948934979688
2296,0.0008973471721114717
2297,0.0009011439415489667
2298,0.000904785441387903
2299,0.000908272164476725
2300,0.0009116042959958218
2301,0.0009147827838110671
2302,0.0009178082056696826
2303,0.0009206811291002832
2304,0.0009234015891846273
2305,0.0009259710138484486
2306,0.0009283898198338604
2307,0.0009306583198929585
2308,0.0009327776541079148
2309,0.000934748617548304
2310,0.0009365713825498694
2311,0.0009382475973059856
2312,0.0009397775086407546
2313,0.0009411623031183567
2314,0.000942402977843349
2315,0.0009434997114183823
2316,0.0009444543296764555
2317,0.0009473909772396897
2318,0.0009501308959602966
2319,0.0009526477628976571
2320,0.0009549248684654877
2321,0.0009569547565886637
2322,0.000958735181194418
2323,0.00096026785175867
2324,0.0009615567101175837
2325,0.0009626077164323735
2326,0.0009634278398562278
2327,0.000964024595182571
2328,0.0009644057182267864
2329,0.0009645789413063181
2330,0.0009645518483339529
2331,0.0009643317762408381
2332,0.0009639257473612434
2333,0.0009633404379242961
2334,0.0009631922440607738
2335,0.0009628139168112131
2336,0.0009622192976571709
2337,0.0009614205193814863
2338,0.000960428305618932
2339,0.0009592522068337989
2340,0.0009579007843641953
2341,0.0009563817391060726
2342,0.0009547020642578358
2343,0.0009528681692474191
2344,0.0009508859442374194
2345,0.0009487608176214461
2346,0.0009464978970546326
2347,0.0009441017273583495
2348,0.0009415768514101743
2349,0.0009389270488863766
2350,0.0009361666018832837
2351,0.0009332705539430659
2352,0.0009302125318187705
2353,0.0009269776587781312
2354,0.0009235604728911595
2355,0.000919962130018901
2356,0.0009161860947838005
2357,0.0009122401191758991
2358,0.0009081321522589634
2359,0.0009038713993790958
2360,0.0008994674066195791
2361,0.0008949292802473621
2362,0.0008902659547848719
2363,0.0008854852687825463
2364,0.0008805959137701508
2365,0.0008756047637786873
2366,0.0008705166427601474
2367,0.0008653413706511876
2368,0.0008600833666410713
2369,0.0008547458020166905
2370,0.0008493379214422114
2371,0.0008438639244064482
2372,0.0008383229435188111
2373,0.0008327283420063289
2374,0.0008270791007589668
2375,0.0008213789905971319
2376,0.0008156259570904553
2377,0.0008098318780149951
2378,0.0008039973889750114
2379,0.0007981143402591038
2380,0.0007922029419253498
2381,0.0007862560973719693
2382,0.0007802757388915833
2383,0.0007742552215001303
2384,0.0007682109235946499
2385,0.0007621406707513539
2386,0.000756043061093897
2387,0.0007499053444406109
2388,0.0007437577460857038
2389,0.0007375862928259969
2390,0.0007313921022052498
2391,0.0007251643449469206
2392,0.0007189286564438733
2393,0.0007126691275464263
2394,0.0007063946624081691
2395,0.000700101746368383
2396,0.0006937724417172152
2397,0.0006874469405933343
2398,0.0006811050380815894
2399,0.0006747475542350452
2400,0.0006683752074398123
2401,0.000661973147776159
2402,0.0006555699252633743
2403,0.0006491584134200733
2404,0.0006427342005227843
2405,0.0006362978223601108
2406,0.00062982774779116
2407,0.0006233712449093384
2408,0.0006169039716710227
2409,0.0006104265720727188
2410,0.0006039396452717453
2411,0.0005974272274964142
2412,0.0005909246234356238
2413,0.0005844087596499439
2414,0.0005778906824285866
2415,0.0005713653339427924
2416,0.0005648332366447762
2417,0.0005582723888279396
2418,0.0005517306464592794
2419,0.0005451829144270954
2420,0.0005386296139313802
2421,0.0005320711065361062
2422,0.0005255077616816774
2423,0.0005189241421273322
2424,0.000512353844993322
2425,0.0005057746273066824
2426,0.0004991965078160351
2427,0.0004926146067098437
2428,0.0004860292766761328
2429,0.00047944085843727626
2430,0.00047282978719859247
2431,0.0004662384264330467
2432,0.00045964448730137947
2433,0.00045304841533668914
2434,0.00044645062654217235
2435,0.00043985151572893314
2436,0.0004332514630918303
2437,0.0004312260682190723
2438,0.0004299358400322483
2439,0.00042862930834477526
2440,0.000427307034895839
2441,0.00042596790593164076
2442,0.00042461130513810313
2443,0.000423236648735366
2444,0.000421841377365224
2445,0.0004204282007914383
2446,0.00041899564941183596
2447,0.00041754317080770054
2448,0.00041607025162803513
2449,0.0004145763953504058
2450,0.0004130611515435394
2451,0.0004115235933319758
2452,0.00040996398881035256
2453,0.0004083808995111697
2454,0.0004067727741510957
2455,0.00040513825403779924
2456,0.0004034761009388511
2457,0.00040178523243656223
2458,0.00040006469876821473
2459,0.0003983139691406588
2460,0.0003965312629842085
2461,0.00039471663246936717
2462,0.0003928696989658421
2463,0.0003909899345842106
2464,0.00038907688426759765
2465,0.0003871301588627106
2466,0.0003851499060515786
2467,0.0003831347255020778
2468,0.0003810852870451359
2469,0.00037900115412447285
2470,0.0003768824226700872
2471,0.0003747290321328277
2472,0.00037254095726749794
2473,0.00037031874659292064
2474,0.0003680613133999251
2475,0.0003663039263486312
2476,0.0003644712900235207
2477,0.000362563353701953
2478,0.000360581031236112
2479,0.00035852546842716034
2480,0.00035639820805977114
2481,0.0003542006432532515
2482,0.0003519345308198314
2483,0.00034960167118092177
2484,0.0003472038375309609
2485,0.00034474278952971893
2486,0.0003422201254707967
2487,0.00033963779958852235
2488,0.0003369974022728949
2489,0.00033807402081099827
2490,0.00033866076705700197
2491,0.00033882584551132204
2492,0.00033862472276192067
2493,0.0003381019729316323
2494,0.00033729176737786387
2495,0.00033622286318349404
2496,0.00033491930152070915
2497,0.0003334040412207241
2498,0.0003316884532947836
2499,0.0003297920142355107
2500,0.0003277281514641683
2501,0.00032551407841131683
2502,0.0003232170501959735
2503,0.000321235697269824
2504,0.0003191274930169868
2505,0.0003169157782644765
2506,0.0003145714961432591
2507,0.0003121191172337145
2508,0.0003095807755698828
2509,0.0003069177453768249
2510,0.0003041441463266129
2511,0.0003012717547864619
2512,0.00029834940638942287
2513,0.000295274079240894
2514,0.00029216376163514386
2515,0.00028891876421962523
2516,0.0002855718548711157
2517,0.00028224396852914827
2518,0.00027869311584099136
2519,0.0002751606975320246
2520,0.00027140125190882464
2521,0.0002675524720170972
2522,0.0002636118809023248
2523,0.0002595717008192695
2524,0.0002554073897775061
2525,0.00025110046182769835
2526,0.0002466374558608151
2527,0.0002419603605549014
2528,0.00023711031466556383
2529,0.00023212151032310063
2530,0.00022786932863756856
2531,0.00023418773489710393
2532,0.00024050210592996293
2533,0.00024680567698876236
2534,0.00025309178714875795
2535,0.00025935406314482015
2536,0.000265586531729494
2537,0.000271783682526173
2538,0.0002779404959927614
2539,0.0002840524689478051
2540,0.0002901155516836189
2541,0.00029612587351856786
2542,0.00030208002387611537
2543,0.00030797471401743006
2544,0.0003138073398985227
2545,0.00031957793354898945
2546,0.0003252922701448225
2547,0.0003309364467353884
2548,0.0003365043514494364
2549,0.0003420026556009288
2550,0.0003474265651522372
2551,0.0003527780372407526
2552,0.0003580548854597594
2553,0.00036325757821462426
2554,0.00036839205178117277
2555,0.00037346988692149954
2556,0.0003784448292550154
2557,0.00038335667103288416
2558,0.0003882171925520697
2559,0.0003929633288332139
2560,0.0003976871960259875
2561,0.0004022804592350742
2562,0.00040685441062033174
2563,0.0004112909622034723
2564,0.000415716956007249
2565,0.0004200153280897447
2566,0.00042427514525204715
2567,0.00042846547725506224
2568,0.0004325148761523169
2569,0.0004365637612441471
2570,0.0004404823066499104
2571,0.0004443674596174571
2572,0.0004481852599147987
2573,0.0004518576402190439
2574,0.0004555370796817365
2575,0.0004591297948412033
2576,0.00046263946168479775
2577,0.0004660243859392736
2578,0.00046938264756280184
2579,0.00047267774478271056
2580,0.0004758915810922208
2581,0.00047896524317207376
2582,0.00048205055535469727
2583,0.0004850528359951249
2584,0.0004879751907375373
2585,0.0004907746088662808
2586,0.0004935632113571765
2587,0.0004962584742787628
2588,0.0004988957781556545
2589,0.0005014558702541088
2590,0.0005039404898893225
2591,0.0005062892240724102
2592,0.000508652886419593
2593,0.0005109367205170849
2594,0.0005131432689124997
2595,0.0005152744470270682
2596,0.0005173317053821732
2597,0.0005192704878324506
2598,0.0005212019152113322
2599,0.0005230430106748187
2600,0.0005248284952302124
2601,0.0005265391076308035
2602,0.0005281763834780407
2603,0.0005297414965489956
2604,0.0005311709127052934
2605,0.0005326192249006234
2606,0.0005339907032785096
2607,0.0005352873600220491
2608,0.0005365109579349818
2609,0.0005376628432609481
2610,0.0005387440535408743
2611,0.0005397553978456686
2612,0.0005406484679434106
2613,0.0005415401156170371
2614,0.0005423436221727557
2615,0.0005430957809538109
2616,0.0005437761614189876
2617,0.000543777321771518
2618,0.000543772127737924
2619,0.0005437531895179976
2620,0.0005437143083402995
2621,0.0005435781201122584
2622,0.0005435091239604479
2623,0.000543399981713269
2624,0.0005432492181145617
2625,0.0005430553476072912
2626,0.0005428621263218494
2627,0.0005426564597075633
2628,0.0005424279295800596
2629,0.0005421682524529612
2630,0.0005418708119219768
2631,0.0005415303023220757
2632,0.0005410852110020235
2633,0.0005406646809232403
2634,0.0005401857139649101
2635,0.0005396298832726586
2636,0.0005390366735464488
2637,0.0005383810676239878
2638,0.0005376628447391815
2639,0.0005368818287241507
2640,0.0005360378871319437
2641,0.0005351309346958066
2642,0.0005341609422291666
2643,0.0005331279410723658
2644,0.0005319447828072417
2645,0.0005308113735975306
2646,0.0005296089771960301
2647,0.0005283397279788401
2648,0.0005270053708487694
2649,0.0005256073612167201
2650,0.000524146939226138
2651,0.0005226251848152526
2652,0.0005210430585735781
2653,0.0005194014320601584
2654,0.000517701110300107
2655,0.0005159428484905755
2656,0.0005141273653774556
2657,0.0005121842507972186
2658,0.0005102753625759176
2659,0.0005083064189844152
2660,0.0005036317193155749
2661,0.0004990051012862329
2662,0.000494492134222048
2663,0.0004900720751635735
2664,0.0004857475291321975
2665,0.0004815170279954767
2666,0.0004773764142109902
2667,0.0004733198378663064
2668,0.00046934046902087173
2669,0.0004654310009291913
2670,0.0004615840001739458
2671,0.000457792145117313
2672,0.00045394139800987427
2673,0.00045026555228673234
2674,0.0004466181886138719
2675,0.00044299519890270985
2676,0.0004393925047169997
2677,0.00043580617719905324
2678,0.00043223247977908463
2679,0.0004286678802083721
2680,0.00042510912658490815
2681,0.0004215532507398828
2682,0.00041799756324831477
2683,0.0004144396429634689
2684,0.0004108773231295093
2685,0.00040730867550976244
2686,0.0004036477416420884
2687,0.00040008123017961874
2688,0.00039649903029274946
2689,0.0003929012207879613
2690,0.000389287757159944
2691,0.0003856332441300969
2692,0.0003819940462494958
2693,0.0003783374887939792
2694,0.00037466385556706393
2695,0.0003709733677109787
2696,0.00036726621177805076
2697,0.00036354255964322934
2698,0.00035980262556219845
2699,0.00035619036329944515
2700,0.0003559959500021607
2701,0.00035582926861728965
2702,0.00035557859909197005
2703,0.00035531195215288656
2704,0.0003550275964254988
2705,0.0003547241397692763
2706,0.00035440044356055737
2707,0.00035405555828998947
2708,0.0003536886750119971
2709,0.0003532990888738841
2710,0.00035288617140828205
2711,0.00035244934954340216
2712,0.00035198808963845667
2713,0.0003515019217232707
2714,0.0003509907083538531
2715,0.0003504818533467568
2716,0.0003499090095737393
2717,0.0003493138912697584
2718,0.00034869549282121254
2719,0.0003480607000195966
2720,0.0003473903340574686
2721,0.0003466956842494698
2722,0.00034597607388178915
2723,0.00034523095172149304
2724,0.0003444598578320403
2725,0.0003436623982244543
2726,0.0003428382257696892
2727,0.000341987026258935
2728,0.00034110850800875866
2729,0.0003402326790663966
2730,0.0003392850299019578
2731,0.000338313171276998
2732,0.0003373156768645416
2733,0.00033629142287868434
2734,0.0003352395088347573
2735,0.00033415919855500284
2736,0.0003330498762443156
2737,0.0003319110845720306
2738,0.0003307429429874615
2739,0.0003295455423139389
2740,0.00032831894659486334
2741,0.000327082576806809
2742,0.00032578857952815185
2743,0.00032446814695724256
2744,0.00032312618722618537
2745,0.00032174816200300797
2746,0.00032034268967144717
2747,0.00031890919016738784
2748,0.00031744720327254246
2749,0.0003159563543842467
2750,0.0003144363305537564
2751,0.0003129417245346187
2752,0.00031174576262871673
2753,0.00031054450250599683
2754,0.0003092766948231821
2755,0.00030798188696584184
2756,0.00030665916160864057
2757,0.0003053078362038411
2758,0.0003033926224776825
2759,0.0003014879792902354
2760,0.0002995916675816326
2761,0.00029770124677040905
2762,0.0002958336878221524
2763,0.0002939399075194231
2764,0.0002920467169883243
2765,0.00029015709950819084
2766,0.0002882544382040418
2767,0.00028634503527898234
2768,0.00028442656494459886
2769,0.00028249694872687216
2770,0.0002805543257085448
2771,0.0002785970273984741
2772,0.0002766526328701215
2773,0.0002746523071749128
2774,0.00027263576915690664
2775,0.0002706012795535825
2776,0.0002685473783865036
2777,0.0002664728311714021
2778,0.00026488870399586455
2779,0.0002686516138096092
2780,0.00027238229500957704
2781,0.0002760233072068724
2782,0.00027960910201010284
2783,0.00028313920503459126
2784,0.0002866132487071394
2785,0.0002900309714144473
2786,0.0002933921928426423
2787,0.0002966967679438071
2788,0.0002999445792982647
2789,0.0003031355317135155
2790,0.0003062695485008396
2791,0.00030934656861863607
2792,0.000312366545169803
2793,0.00031532944408803814
2794,0.00031823524335937014
2795,0.0003210839325337316
2796,0.00032387551243430804
2797,0.0003266099950580014
2798,0.0003292874033099144
2799,0.00033190776716121356
2800,0.00033447105965360836
2801,0.00033697724381454697
2802,0.00033942628114883586
2803,0.00034181813766698526
2804,0.00034415278823874855
2805,0.0003464302192294768
2806,0.00034865043070262086
2807,0.0003508134377232504
2808,0.0003529192710310027
2809,0.0003549679774208909
2810,0.00035695960322804706
2811,0.0003588941718453058
2812,0.0003607717394861797
2813,0.00036259239063019726
2814,0.00036435623439480254
2815,0.0003660634016646731
2816,0.000367714042943849
2817,0.000369308326060795
2818,0.0003708464350527622
2819,0.0003723285689712308
2820,0.00037375494075718614
2821,0.0003751257765070054
2822,0.00037644131437166567
2823,0.0003777018042285059
2824,0.0003789075070463342
2825,0.00038005869443158923
2826,0.0003811556483388557
2827,0.00038219865982756893
2828,0.0003831880296175555
2829,0.00038412406733939026
2830,0.0003850070913259664
2831,0.00038583742776528065
2832,0.00038943881221547487
2833,0.00039283653567289865
2834,0.0003960206152315602
2835,0.0003989882921259622
2836,0.00040174174952483825
2837,0.0004042864548126136
2838,0.00040662996353328396
2839,0.0004087810633845337
2840,0.0004107491677004027
2841,0.00041254389192462175
2842,0.0004141747635590309
2843,0.000415651029050401
2844,0.00041698154290825044
2845,0.00041817471524882067
2846,0.00041923843048381553
2847,0.0004201800120329143
2848,0.00042100623850917056
2849,0.00042172336816821427
2850,0.000422337020855469
2851,0.00042285274156248377
2852,0.000423275282003103
2853,0.0004236091277853933
2854,0.00042385839957335796
2855,0.00042402688318424496
2856,0.0004241176996789828
2857,0.0004241345977832369
2858,0.0004240804451509518
2859,0.00042393177406268917
2860,0.0004236828633422257
2861,0.0004233371912039762
2862,0.00042289854577978644
2863,0.0004223722345300243
2864,0.00042176371758705403
2865,0.00042107779170536794
2866,0.00042031960517058725
2867,0.00041949405231518546
2868,0.0004186053956896259
2869,0.00041765869726733215
2870,0.00041665780470155823
2871,0.00041560605157710934
2872,0.0004145077665665037
2873,0.0004133656435678949
2874,0.00041218341158807915
2875,0.00041096362388700963
2876,0.0004097092721659973
2877,0.00040842247501085934
2878,0.0004071054757371418
2879,0.000405760233174473
2880,0.0004043887060745287
2881,0.0004029928967371616
2882,0.0004015743567441097
2883,0.00040013455670726266
2884,0.00039867481737635937
2885,0.0003971964588820292
2886,0.00039567240801456285
2887,0.0003940991654195201
2888,0.0003924975086288384
2889,0.00039087741655382857
2890,0.0003892606859435434
2891,0.0003876584273576305
2892,0.00038608471796611747
2893,0.0003845587373561282
2894,0.00038308201183141484
2895,0.00038167164217931644
2896,0.0003803406274827376
2897,0.00037909378877890764
2898,0.00037794042358712165
2899,0.00037689311769491073
2900,0.00037656099803169116
2901,0.0003762819100583953
2902,0.00037607026164573936
2903,0.0003759376162496169
2904,0.0003758950996143781
2905,0.00037595184472050727
2906,0.00037611441439073666
2907,0.00037639436652488835
2908,0.0003767950796333085
2909,0.0003773221157556078
2910,0.00037797540309681126
2911,0.0003787687453608604
2912,0.00037970270988116984
2913,0.00038077872969683303
2914,0.0003819884272746737
2915,0.0003833598467588386
2916,0.0003848803327967132
2917,0.00038655203600299856
2918,0.0003883638000112393
2919,0.0003903410538630142
2920,0.00039247694167467574
2921,0.0003947671648660393
2922,0.0003972120119725087
2923,0.00039978819324102934
2924,0.0004025487377352092
2925,0.0004054627480490013
2926,0.00040853024722817255
2927,0.00041175098783305055
2928,0.00041546079459038674
2929,0.0004195801021854065
2930,0.00042384055910397414
2931,0.000428257138512735
2932,0.0004328194823842199
2933,0.0004375262490581626
2934,0.0004423758818144888
2935,0.0004473274780717452
2936,0.00045246628805337293
2937,0.0004577399639416922
2938,0.0004676464463122453
2939,0.00048043414808898716
2940,0.0004934469300594079
2941,0.0005066795589006695
2942,0.0005201266161193195
2943,0.0005337826130197532
2944,0.0005476420149835799
2945,0.0005617239809030092
2946,0.0005759668586744305
2947,0.0005903976267286321
2948,0.0006050099541991164
2949,0.0006197975357312865
2950,0.0006347540459738303
2951,0.0006498730979985161
2952,0.0006651482674971106
2953,0.0006805731161645008
2954,0.000696140572353029
2955,0.0007118436244907362
2956,0.0007276752869214722
2957,0.0007436282846586182
2958,0.0007596634847878242
2959,0.0007758461157732977
2960,0.0007921275620084963
2961,0.000808501368959717
2962,0.000824960926969883
2963,0.0008414995171057661
2964,0.0008580616328552137
2965,0.0008747475699060506
2966,0.0008914788579483794
2967,0.0009082364560665903
2968,0.0009250787189946668
2969,0.0009419087800027726
2970,0.0009588119528923058
2971,0.0009757133272571229
2972,0.0009926267864296572
2973,0.0010095582904417369
2974,0.0010264967520190141
2975,0.0010434351718847587
2976,0.0010603647835871115
2977,0.0010772769697269208
2978,0.0010941661651716617
2979,0.0011110249920519423
2980,0.001127836302664866
2981,0.0011446013239219093
2982,0.0011613128837042646
2983,0.0011779637288885493
2984,0.001194546693773466
2985,0.0012110547001116332
2986,0.001227480758350712
2987,0.0012438179695539793
2988,0.0012600595279775259
2989,0.0012766869341408918
2990,0.0012929724338206178
2991,0.001308865100270762
2992,0.0013246194249216514
2993,0.0013401952257582777
2994,0.0013553568044138973
2995,0.0013704572483998162
2996,0.0013854485864666054
2997,0.0014003477967340387
2998,0.0014151383318983409
2999,0.0014301377166882835
3000,0.0014449093416095107
3001,0.001459468275181415
3002,0.0014738097482605871
3003,0.0014879425395444112
3004,0.0015059273057127132
3005,0.0015232649516908375
3006,0.001540013050913144
3007,0.0015562188182503454
3008,0.0015719196853800153
3009,0.001587146649444239
3010,0.0016019253457053067
3011,0.0016162771561167191
3012,0.0016302200621833014
3013,0.0016437693052014678
3014,0.001656937669291764
3015,0.0016697366158111595
3016,0.0016821758307694861
3017,0.001694263763267042
3018,0.001706007878696856
3019,0.0017174125865100237
3020,0.0017284807258337326
3021,0.001739217714799066
3022,0.00174962683029
3023,0.00175971174435187
3024,0.0017694761067105322
3025,0.0017789235498841959
3026,0.0017880576960332697
3027,0.0017968821647135619
3028,0.0018054005809510845
3029,0.0018136165832335792
3030,0.0018215319802332196
3031,0.0018291472467604185
3032,0.001836463401867795
3033,0.001843481921509571
3034,0.0018502046711925417
3035,0.0018566338536110997
3036,0.0018627730455735726
3037,0.0018686233206981469
3038,0.001874188105099128
3039,0.0018794706646609641
3040,0.0018844728942862003
3041,0.0018897286815393083
3042,0.0018946647108546385
3043,0.0018992841457133392
3044,0.0019035907473482945
3045,0.0019075893325258568
3046,0.0019112850320109846
3047,0.0019146832638351381
3048,0.0019177896974996984
3049,0.0019206095986971715
3050,0.0019231442748461273
3051,0.0019253959353271854
3052,0.0019273675196283657
3053,0.0019290625648740387
3054,0.0019304851028717495
3055,0.0019316395794088791
3056,0.0019325307904661311
3057,0.0019331638304241159
3058,0.0019335406714970672
3059,0.001933661936737148
3060,0.0019335292963752893
3061,0.0019331452891451753
3062,0.0019325131807945263
3063,0.0019316368508939933
3064,0.0019305205723171473
3065,0.0019291692537132103
3066,0.001927583471094577
3067,0.001925763217457135
3068,0.001923709757847553
3069,0.0019214254146614435
3070,0.0019189165783839025
3071,0.0019161808772279738
3072,0.0019132260055789605
3073,0.001910053649742292
3074,0.0019066625408577166
3075,0.001903053051828613
3076,0.00189922691575471
3077,0.001895187000893992
3078,0.0018909381014275304
3079,0.001886482916127263
3080,0.001881820941227035
3081,0.0018769503969956758
3082,0.0018718714253536245
3083,0.0018665857616220346
3084,0.0018610964712705838
3085,0.0018554077365596456
3086,0.0018495176727879859
3087,0.0018434225981549825
3088,0.0018371213397621535
3089,0.0018306147996836769
3090,0.0018239056125555957
3091,0.0018169957756723788
3092,0.0018098753413009973
3093,0.0018025416161056998
3094,0.0017949930297885353
3095,0.0017872335510975776
3096,0.0017792542412889926
3097,0.0017710445600365443
3098,0.001762596595705073
3099,0.0017539066405915541
3100,0.0017449657971172238
3101,0.001735749412150899
3102,0.001726240976938886
3103,0.001716424022003103
3104,0.0017062419778435323
3105,0.001695654186449751
3106,0.0016844923891914864
3107,0.0016726863615065517
3108,0.001660408976753514
3109,0.0016478025323251539
3110,0.0016349848531411974
3111,0.0016220540077783257
3112,0.0016090919742664691
3113,0.001596167531451192
3114,0.0015833384958749664
3115,0.001570650064264538
3116,0.0015581515955696975
3117,0.001545872355530863
3118,0.001533841011347346
3119,0.0015220800079136182
3120,0.0015106111635177066
3121,0.0014994489659640846
3122,0.001488610544820692
3123,0.0014781038738294022
3124,0.0014679369047358468
3125,0.001458115484468428
3126,0.0014486432328630846
